FQDN_count,subdomain_length,upper_count,lower_count,numeric_count,entropy,special_count,labels,get_labels_max,labels_average,longest_word,sld,len,subdomain,domain,predicted_label,score
44,24,4,20,17,4.33706620988152,3,4,16,10.25,6231303866613532,maliciousDomain,39,1,Xqtg1TA.6231303866613532.maliciousDomain.com,0,0.91
99,80,31,45,17,5.481389544405427,6,7,23,13.285714285714286,xKQYcnEUwR6wTJu0kKmtd2Y,seg4910research,95,1,44378.xKQYcnEUwR6wTJu0kKmtd2Y.zoWrkxQoCphvYMB6m9wLliL.NSCSv65LeAfAZySDEzYrJe1.vv.seg4910research.tk,0,0.54
61,41,3,21,34,3.9982757990931885,3,4,33,14.5,636235666139313634626662653164623,maliciousDomain,56,1,4XyqvZm.636235666139313634626662653164623.maliciousDomain.com,0,0.88
107,88,32,44,22,5.4817100936958045,9,9,15,11.0,seg4910research,seg4910research,103,1,7843.-bEqzSsdTXFl9.yiXlNUdUn4xZ4.WO44PNhI6eulE.EWQV22xTBnUjr.iLscaGoMqmLj1.8ZO5mdYUP787m.seg4910research.tk,0,0.54
76,56,4,20,49,3.99991304018329,3,4,48,18.25,373065653534613830343666353131353530316231376539,maliciousDomain,71,1,KWaDn2f.373065653534613830343666353131353530316231376539.maliciousDomain.com,0,0.91
248,229,95,104,36,5.857819111575003,13,7,63,34.57142857142857,YfHO38tkueSpLD8N3PMUOCskEoKtFNUTuuc2GAsEu28Q9UcAKpA9_bWLprvF04s,seg4910research,244,1,4474.YfHO38tkueSpLD8N3PMUOCskEoKtFNUTuuc2GAsEu28Q9UcAKpA9_bWLprvF04s.ZcrQk-MeP29lTqxR-01YI6qUjCT_e6cYQ7qBnLDz6m2FnhlLCDzua_EdhZQyrUB.f-hWDu1gJWeDh8CnXHeleBfzaTzUnpyCKBpH6sonOdps73iy-HbOVTc5te6lsQM.tVZSxXZOChWdaEsw1qRWVBQIMDqPwtSj.seg4910research.tk,0,0.53
249,230,100,92,48,5.819697973858477,9,7,63,34.714285714285715,TQD6sR97NSvJpzPU98iG8B1Lq6tqZa1EYQm094WA7zTkTbbYHEybTEY6ZOLFI0w,seg4910research,245,1,14955.TQD6sR97NSvJpzPU98iG8B1Lq6tqZa1EYQm094WA7zTkTbbYHEybTEY6ZOLFI0w.WLgBCeK3M7_SpvE5u1g5qVwybA6oRCLgJKpKMwgb8NgRwXIquXUZ1uQQ7rH5koL.HCqY304OflhDrNnZg-ofDtP8pG3rtPxRf_KHbOqS1iyZOY1Nyx9UZHysnHIPNFN.vLTa1Z63xxab1S0vijIWgmHMksEK7JbR.seg4910research.tk,0,0.53
54,34,5,20,26,4.0727932885194145,3,4,26,12.75,63653431336466636634653231,maliciousDomain,49,1,INrClKe.63653431336466636634653231.maliciousDomain.com,0,0.88
63,43,4,25,30,4.365393018394604,4,5,31,11.8,784e65735648327c217c33307c217c6,maliciousDomain,58,1,xNesVH2.784e65735648327c217c33307c217c6.136.maliciousDomain.com,0,0.69
60,40,6,19,32,3.8928540974142636,3,4,32,14.25,63363066343365663733333566323630,maliciousDomain,55,1,jLwYMDO.63363066343365663733333566323630.maliciousDomain.com,0,0.84
60,40,4,21,32,4.215394023590379,3,4,32,14.25,31646134643062383237633537353133,maliciousDomain,55,1,tHmFPew.31646134643062383237633537353133.maliciousDomain.com,0,0.88
62,42,5,18,36,4.024283546556733,3,4,34,14.75,3266616530333530653032363733396564,maliciousDomain,57,1,QI6M7Wo.3266616530333530653032363733396564.maliciousDomain.com,0,0.88
60,40,5,19,33,4.066132729377277,3,4,32,14.25,32366361613432643335623430356435,maliciousDomain,55,1,iVJ7lFB.32366361613432643335623430356435.maliciousDomain.com,0,0.88
51,31,4,18,26,4.036389542162389,3,4,23,12.0,33237323834313236666463,maliciousDomain,46,1,3IBx1T8.33237323834313236666463.maliciousDomain.com,0,0.88
100,81,38,38,15,5.400818564536747,9,7,23,13.428571428571429,PKCRWZEUIsREK_tTUVZHgks,seg4910research,96,1,111686.PKCRWZEUIsREK_tTUVZHgks.soPByjVh8Mj3bDQNixyMCMO.sa8rg5ylDF-WD5lQbZwAOcH.-M.seg4910research.tk,0,0.54
68,48,4,20,41,3.8474257983465097,3,4,40,16.25,3933663336366332646634623661663830653433,maliciousDomain,63,1,skVJI4g.3933663336366332646634623661663830653433.maliciousDomain.com,0,0.91
99,80,35,41,16,5.348870196135087,7,7,23,13.285714285714286,gqPFYdN9IeCGmhhNVFk0Qnl,seg4910research,95,1,41141.gqPFYdN9IeCGmhhNVFk0Qnl.Ar6OFtTD1YoCT5QIqXz_bsf.YsTQ9SeY7jhJyjljOGXoVCu.ZB.seg4910research.tk,0,0.54
64,44,6,19,36,3.984831066302816,3,4,36,15.25,313535373365363165313231363465333239,maliciousDomain,59,1,UmdFHTA.313535373365363165313231363465333239.maliciousDomain.com,0,0.86
99,80,24,48,21,5.445937271634447,6,7,23,13.285714285714286,oqIaGpGRemHAE2hc8juTpPo,seg4910research,95,1,36420.oqIaGpGRemHAE2hc8juTpPo.7bnhSzaCr9wONoT2Bm1O0Lr.c4knI9vdmfKkl3UfF0aW3AM.ac.seg4910research.tk,0,0.54
99,80,30,44,16,5.412149615392563,9,7,23,13.285714285714286,eTSi6d0sVhfaOGJoiz0xLr_,seg4910research,95,1,81398.eTSi6d0sVhfaOGJoiz0xLr_.2KTEa_zxVRdepAPmP4z2YHN.owzUShWKYgxhcTQ5CaEzQ-W.mC.seg4910research.tk,0,0.54
50,30,5,20,22,4.203074189428569,3,4,22,11.75,6461653665663537313136,maliciousDomain,45,1,AvIEgGk.6461653665663537313136.maliciousDomain.com,0,0.89
249,230,91,108,32,5.793476448019897,18,7,63,34.714285714285715,I-gpVcLgeLVj9FYi-Ydd5fo0XVVQrYoaCiTbu0J9LFIJ_fUO_vuAerAo1DwSLv7,seg4910research,245,1,69152.I-gpVcLgeLVj9FYi-Ydd5fo0XVVQrYoaCiTbu0J9LFIJ_fUO_vuAerAo1DwSLv7.GwTm_SfVhxiTqq9-GMoYeoDPkh1tZ2ccZA-T4caJj3t0c1hQmOruT4NV9tAYyJp.__jYEsZUVRss_nPDwl7_lmBSFhV3tWyBPGw0mmHZMZI_qflgVcMIJsbeKsDXBen.HnpcTHOfvzoyWcupM4olTw37XJttAYV4.seg4910research.tk,0,0.53
82,62,2,20,56,3.6648943808995473,4,5,35,15.6,32633733613231646431373565336666653,maliciousDomain,77,1,1f74cDi.32633733613231646431373565336666653.231323534376635666.maliciousDomain.com,0,0.64
60,40,2,21,34,3.9498376288991532,3,4,32,14.25,64343532636533663563613830663534,maliciousDomain,55,1,5koi7Qy.64343532636533663563613830663534.maliciousDomain.com,0,0.88
64,44,2,22,37,4.120428456835348,3,4,36,15.25,623964396136646165313833326630376165,maliciousDomain,59,1,fmwk9nD.623964396136646165313833326630376165.maliciousDomain.com,0,0.9
99,80,25,48,16,5.328245509468757,10,7,23,13.285714285714286,B_EIqhdNSe_rxo3HnifvNih,seg4910research,95,1,50913.B_EIqhdNSe_rxo3HnifvNih.cw4FhaHzleXeuVA6d-16phl.SJUyqXvY4EEeVY-6ZFprdql.JN.seg4910research.tk,0,0.54
62,42,4,21,34,3.95174092400361,3,4,34,14.75,6635653436323663333138323835656633,maliciousDomain,57,1,WHntgBz.6635653436323663333138323835656633.maliciousDomain.com,0,0.88
99,80,24,48,19,5.4018511304566665,8,7,23,13.285714285714286,1NaBnpcEO1HQwmllvbpbTw_,seg4910research,95,1,13717.1NaBnpcEO1HQwmllvbpbTw_.Nd-79gkXe8yxoWGnBQAoCxz.GptI3xkCGJWpiU65eoQIds6.3d.seg4910research.tk,0,0.54
249,230,83,100,50,5.830512029675956,16,7,63,34.714285714285715,UWjLuEOAz8v4yDJ5dD4jTDqWdP-851xDlyAciJo4Za5e-d-VAIiwnvPR8KVwp4c,seg4910research,245,1,52038.UWjLuEOAz8v4yDJ5dD4jTDqWdP-851xDlyAciJo4Za5e-d-VAIiwnvPR8KVwp4c.Gqbpz_M3Moli0vA1zbrHLOy7O-DqHTVv-B3qD7fzu7U8n--zzFEJNFSj6E6K0_F.NOUIzt7w265Aw6xWjnbbu7tqUtZsHS3qg3JK4VU7rmwzHjq559Bn3IbRgB2syqQ.H5huP_1fiZVSeMBnPfoXmr8cM5BNPcMA.seg4910research.tk,0,0.53
70,50,5,20,41,3.985073006363789,4,5,34,13.2,3464613061353533346334363734383139,maliciousDomain,65,1,iCJHvcL.3464613061353533346334363734383139.6233313.maliciousDomain.com,0,0.73
62,42,6,19,34,4.129595240314487,3,4,34,14.75,6364306332303065383630353832613166,maliciousDomain,57,1,INFHhnE.6364306332303065383630353832613166.maliciousDomain.com,0,0.86
64,44,6,19,36,4.032282786692784,3,4,36,15.25,643636646165316362363133306339613034,maliciousDomain,59,1,KvnTUVY.643636646165316362363133306339613034.maliciousDomain.com,0,0.86
249,230,78,111,46,5.8762961882921445,14,7,63,34.714285714285715,3xnGtccjj2WALu4VFrePrarF9TuQ3xLYNPo60--9zn98PYD_gludqok08fJ9Cqi,seg4910research,245,1,67515.3xnGtccjj2WALu4VFrePrarF9TuQ3xLYNPo60--9zn98PYD_gludqok08fJ9Cqi.xwSMsWDrod13Btv99Y-Add_zXksg_lp7CiNjZhZtTPtzkQ8FvHovAfI8bGiA1kh._WmWBJs4EqqcotQUPZyOYBq0rOyRkRM7LibhdnIPX76xzp62sWHYiaYg6E2EUoR.KgdRgSh-wVFYsb4Ao50xc55MGH6o2eqs.seg4910research.tk,0,0.53
100,81,21,51,22,5.264722159792379,6,7,23,13.428571428571429,03ykFAwjWzqetyCczExvk4k,seg4910research,96,1,109050.03ykFAwjWzqetyCczExvk4k.lrrq19iEnGQVRQ5Csp9A53V.jdzngLxvmzM3c0wCAflKpkZ.6H.seg4910research.tk,0,0.54
56,36,4,20,29,4.0705981190900795,3,4,28,13.25,3530613532636335353665343132,maliciousDomain,51,1,0DrfvUA.3530613532636335353665343132.maliciousDomain.com,0,0.88
99,80,32,36,23,5.2843211100182845,8,7,23,13.285714285714286,P0E4E874OPNITzd7sXJ_otf,seg4910research,95,1,72092.P0E4E874OPNITzd7sXJ_otf.O11pRfkQ3SOrqq9Sr_hPBjX.60WAPI7tzQWaqmevDUB8qBA.AP.seg4910research.tk,0,0.54
58,38,2,21,32,4.284560633641686,3,4,30,13.75,383435303966356137373861386261,maliciousDomain,53,1,2Jlt9be.383435303966356137373861386261.maliciousDomain.com,0,0.88
249,230,81,113,42,5.787959938031634,13,7,63,34.714285714285715,4srQYmEn_FU7zNKWYbPeUaoThewj0sFC9o-8sba0q-fz8qJnMIBFtXoQTtDimkJ,seg4910research,245,1,21630.4srQYmEn_FU7zNKWYbPeUaoThewj0sFC9o-8sba0q-fz8qJnMIBFtXoQTtDimkJ.Bz24-9bBP35duh1W4DxzW4euVotI2qO-T1AJkcSyeJshzwbQF2IgKzwIc7eBw91.tSN6lyx5UL2VQtWYOcNS0ZUs3iN5nehbjqcnRnYMxY_eFiHf4iMd3p5HhzelsQL.xQ7FEzUUfLjP1qYx8zHadFhbRYbxTgo-.seg4910research.tk,0,0.53
100,81,23,50,19,5.398821255134551,8,7,23,13.428571428571429,n4uzI3aQEwcjwby2jJg8frJ,seg4910research,96,1,132879.n4uzI3aQEwcjwby2jJg8frJ.rh-WaBphMkPD74bXya-p9Re.ahOIOItVNUIiccdjTtrm61Y.vE.seg4910research.tk,0,0.54
99,80,33,35,22,5.375688600499265,9,7,23,13.285714285714286,8_eBwLcy8FSP9iAR702NDC6,seg4910research,95,1,54945.8_eBwLcy8FSP9iAR702NDC6.AXBKW2QiSZwZK8peg2_ZE2c.bZ9ZjTNHvcsW-JbbddRQ2Kp.Pf.seg4910research.tk,0,0.54
100,81,32,35,27,5.351272380112915,6,7,23,13.428571428571429,eL09W5LyYgZCi9RGcUVSvZ9,seg4910research,96,1,143004.eL09W5LyYgZCi9RGcUVSvZ9.e7rYLzOXflDTS6c8A7Upw62.X4PO6t3hLiD27wA4PEKCghW.dz.seg4910research.tk,0,0.54
100,81,31,43,19,5.402724850390182,7,7,23,13.428571428571429,gGvO6f8hheJLNSQEUX_RPHk,seg4910research,96,1,129704.gGvO6f8hheJLNSQEUX_RPHk.jw8vObTslRIEW4CsGWi1qRe.OB8OZUzV0dbrhOzw2ylXmv4.rr.seg4910research.tk,0,0.54
68,48,4,20,41,3.93929208975419,3,4,40,16.25,3463303166656665643531343665323932343565,maliciousDomain,63,1,5LmfsTQ.3463303166656665643531343665323932343565.maliciousDomain.com,0,0.91
249,230,86,109,38,5.7400224557945645,16,7,63,34.714285714285715,sskcnhjT1hzqYR0QsX4bDgo-F-ztBY5R0VwxAOXY-3jWMtAkjoR5wvsUkGDggth,seg4910research,245,1,83301.sskcnhjT1hzqYR0QsX4bDgo-F-ztBY5R0VwxAOXY-3jWMtAkjoR5wvsUkGDggth.AYSO--YC2MGMZkOZ6aI1EJFZBwJnmnBzW_WoUkepPGR2NbqeSakbIBtxiVampzd.6edRqorRqZXh32r1uOTWBsBmT7BTnCU6t39epz_c0uSy1hLWVeQSFpjX5jgUtrC.BtCAn-thc2B3_PdQ6Ummz32xD_1Vkk4z.seg4910research.tk,0,0.53
100,81,31,38,22,5.535916314580018,9,7,23,13.428571428571429,RwyU3_Ld2B5l7EfcnLiQZQI,seg4910research,96,1,153256.RwyU3_Ld2B5l7EfcnLiQZQI.k-nUq7JBGVpHuCRG8evW1X2.vOpg-J5A6fUr23qawgJILSb.ZN.seg4910research.tk,0,0.54
74,54,4,20,47,3.9939746107608136,3,4,46,17.75,6162653764633963663132306632356538656531356633,maliciousDomain,69,1,0ONsefS.6162653764633963663132306632356538656531356633.maliciousDomain.com,0,0.91
100,81,35,40,19,5.394917659878918,6,7,23,13.428571428571429,xZh8PVlYiHw0FAxV3DZmkPL,seg4910research,96,1,122345.xZh8PVlYiHw0FAxV3DZmkPL.pCMHmJ1WsPJnSJCzdHDPFaH.8lV6HzqRcAJ4j99SLqufVon.zs.seg4910research.tk,0,0.54
249,230,99,91,46,5.8274305617899795,13,7,63,34.714285714285715,-YYCXfYLS3rlVXXSPZFWmAL4YVayLRJxfBer4AAVQOWJ4HGCv5K9FcJgXzXwXF5,seg4910research,245,1,73306.-YYCXfYLS3rlVXXSPZFWmAL4YVayLRJxfBer4AAVQOWJ4HGCv5K9FcJgXzXwXF5.NLvvWYRULG7dmTOaT73j1HiRk5sSnn-uH5rPoHTCC0M7r94cjgud0wjYFX0BfV3.eTfvlqEYC_0kcUIrQIE7nxFxX4nz-N2Pqkl_at38Teyhvr-ok9Q7FxGuf5e4wcm.WW7JGMbO1PSG82yGkp-zWkdWN46kLK8A.seg4910research.tk,0,0.53
99,80,28,36,26,5.3678025494777835,9,7,23,13.285714285714286,Fx72RSD-gH_uuly16AlZMcA,seg4910research,95,1,79500.Fx72RSD-gH_uuly16AlZMcA.OG10P8v3Kd3JLv4e7oM9OfP.MmEqrxmxP4PkI7HkM24EM_B.9c.seg4910research.tk,0,0.54
100,81,32,41,18,5.340818564536747,9,7,23,13.428571428571429,Y5GdwGSIcWhvviefJ5GJ7Ca,seg4910research,96,1,110942.Y5GdwGSIcWhvviefJ5GJ7Ca.Sq-uMNAhYmM6yb9AHOwbdbU.V-hVWMWzTL7sSJV1Hw_Scrz.r9.seg4910research.tk,0,0.54
99,80,33,40,19,5.354830705890468,7,7,23,13.285714285714286,Y_P2VRUcToOtOToJ1zQ9o0m,seg4910research,95,1,32467.Y_P2VRUcToOtOToJ1zQ9o0m.9tflUfLO1fe3ZiDJRUeec0X.0NYTIDHGatVDnouw8ISMgqr.tI.seg4910research.tk,0,0.54
249,230,97,98,41,5.852519167595213,13,7,63,34.714285714285715,HvMEfj17iGQBWh6oDLOh5hxj4fHzl6uy5k_4uOWItgsZtskGp0cnB44RLqXfPFh,seg4910research,245,1,92382.HvMEfj17iGQBWh6oDLOh5hxj4fHzl6uy5k_4uOWItgsZtskGp0cnB44RLqXfPFh.4g84cKoeHnQzN0vQNnoATAJZUw4o-5VZzGYDZXIx3koHLM6nuYA9BUkZlUeWT3B.XIz1_pZ_VKzCA_aQzoDH6ZDcaEtCas9gIp-RmqFZS6PRFD_2tkJoZUPCl0IJuky.jbslrqO6BYm5kNJMUO8bwB4Nf2hkaJPI.seg4910research.tk,0,0.53
100,81,17,49,21,5.178402815334885,13,7,23,13.428571428571429,06i5dtlhS-dWsslR9TvtHlZ,seg4910research,96,1,120505.06i5dtlhS-dWsslR9TvtHlZ.alsdWXsdgAnHRN_-m2pbjZ6.8hiZYks-3v_czx3G2gh2kxZ.--.seg4910research.tk,0,0.54
75,55,4,21,46,3.8512358139038967,4,5,44,14.2,36303863326466336636636461383962336133303733,maliciousDomain,70,1,fhcNXuI.36303863326466336636636461383962336133303733.34.maliciousDomain.com,0,0.68
53,33,5,21,24,4.252810841971047,3,4,25,12.5,17c3139633430306661356165,maliciousDomain,48,1,QncTZvU.17c3139633430306661356165.maliciousDomain.com,0,0.88
51,31,2,22,24,4.196264312262785,3,4,23,12.0,61383665343638623532643,maliciousDomain,46,1,rVwbp2u.61383665343638623532643.maliciousDomain.com,0,0.88
53,33,5,20,25,3.86778495599809,3,4,25,12.5,3131326363366335383333636,maliciousDomain,48,1,QncTZvU.3131326363366335383333636.maliciousDomain.com,0,0.87
62,42,3,20,36,4.1195413755182555,3,4,34,14.75,6236646265376565643537386534306135,maliciousDomain,57,1,R4dqPo2.6236646265376565643537386534306135.maliciousDomain.com,0,0.88
81,61,5,20,52,3.98964490802432,4,5,46,15.4,3438353034346265343561663439363735323666313138,maliciousDomain,76,1,KmAwMBs.3438353034346265343561663439363735323666313138.613863.maliciousDomain.com,0,0.74
99,80,24,49,18,5.389860312197141,8,7,23,13.285714285714286,eVume0Ag93Umkr7J3p1TAXG,seg4910research,95,1,10086.eVume0Ag93Umkr7J3p1TAXG.yllM7wJdc5BHbnmedxydCue.CRsq-OOz3XnghWMFFvuOtBw.t_.seg4910research.tk,0,0.54
68,48,5,24,36,4.338172997124589,3,4,40,16.25,3641464e7571447c217c37387c217c3639653630,maliciousDomain,63,1,6AFNuqD.3641464e7571447c217c37387c217c3639653630.maliciousDomain.com,0,0.9
66,46,5,25,33,4.246389717837266,3,4,38,15.75,73525666644f437c217c34377c217c36646635,maliciousDomain,61,1,sRVfdOC.73525666644f437c217c34377c217c36646635.maliciousDomain.com,0,0.9
52,32,3,20,26,4.0353806254874165,3,4,24,12.25,363631616633616137666465,maliciousDomain,47,1,0r7ygWO.363631616633616137666465.maliciousDomain.com,0,0.88
62,42,5,20,34,4.166263343766857,3,4,34,14.75,6534633833313962363439323934653562,maliciousDomain,57,1,EVkXebB.6534633833313962363439323934653562.maliciousDomain.com,0,0.88
127,107,3,20,100,3.6291626898305553,4,5,50,24.6,62326365663035356232663038653862633438393835613732,maliciousDomain,122,1,lVxc4T1.363632363066313466383665623939393164353431626362.62326365663035356232663038653862633438393835613732.maliciousDomain.com,0,0.64
60,40,5,20,32,4.190328621280336,3,4,32,14.25,65623838383732336534626264346634,maliciousDomain,55,1,EbfVRIh.65623838383732336534626264346634.maliciousDomain.com,0,0.88
66,46,6,18,39,3.938428688151015,3,4,38,15.75,30313161356334653236363261633938653336,maliciousDomain,61,1,6LQJBDs.30313161356334653236363261633938653336.maliciousDomain.com,0,0.86
99,80,31,44,17,5.333359018829126,7,7,23,13.285714285714286,OYbk9dQf7WNs-bAwuY9mEWj,seg4910research,95,1,81129.OYbk9dQf7WNs-bAwuY9mEWj.rjixgVOeTOomsu3hM8TcjOj.iVBFBVPGbZvw9DKNT9aQfWD.c0.seg4910research.tk,0,0.54
51,31,5,18,25,4.223142930241399,3,4,23,12.0,73738376464316339303966,maliciousDomain,46,1,NR1M3bH.73738376464316339303966.maliciousDomain.com,0,0.88
77,57,4,19,50,3.9531703258157753,4,5,44,14.6,36363134346161613735393036383762373364383261,maliciousDomain,72,1,GpIa9F6.36363134346161613735393036383762373364383261.6337.maliciousDomain.com,0,0.73
249,230,88,107,39,5.8310956597146495,15,7,63,34.714285714285715,EE9nRCfOFJaa1AAKmmH255CH1hUdYIhib9mvgwRiSMn19btqifEtCT0aDTc3UL8,seg4910research,245,1,20080.EE9nRCfOFJaa1AAKmmH255CH1hUdYIhib9mvgwRiSMn19btqifEtCT0aDTc3UL8.BAh-Z-ZZTWolj5lzkYiAVbdTLariGDIWhCrkJgzS3JuXI-hj_jnnOs4LJN7Nfa9.yGkSFrmEHou08UyZnhbl3mMMqGnWGOnjikFziXu9w8zNMtCO-Ivn2dcVt3RovYO.qmMAog--8_fxB9FX5skF7lv8_x9RYSCH.seg4910research.tk,0,0.53
55,35,4,19,29,4.193663122025532,3,4,27,13.0,832613338643438626564313030,maliciousDomain,50,1,WpOJ0l6.832613338643438626564313030.maliciousDomain.com,0,0.88
70,50,5,18,43,3.905171009672789,4,5,31,13.2,3435323566653963393232346437373,maliciousDomain,65,1,h8RZX5D.3435323566653963393232346437373.3353366346.maliciousDomain.com,0,0.7
99,80,25,48,19,5.264380014553264,7,7,23,13.285714285714286,qN9nexEgjSzEpklFKjASpT3,seg4910research,95,1,59153.qN9nexEgjSzEpklFKjASpT3.l9k8qZHq1aAuNMOIPwkaCEo.20xaMgOpq3vLHgasx_9AyOl.k4.seg4910research.tk,0,0.54
248,229,75,119,40,5.866613363778866,14,7,63,34.57142857142857,4dl9ADAcdiH-xT_hFAm0gjaKMusXE1cqi96jNKLIPf6HynSEG1krQVFX9wOBCw8,seg4910research,244,1,6042.4dl9ADAcdiH-xT_hFAm0gjaKMusXE1cqi96jNKLIPf6HynSEG1krQVFX9wOBCw8._nD7_tLIwv0FpNJ5ah5Pl9cNKVybO761mW_UfMxm3uLdRTw-enfMCia2a-vjsd2.XaAmn3bt_PpzjKL639htiVpmzGyRkz7ziNyvNuNFq650Ksx8anJGMjkNvudf8nr.XxCW8eeFiqwzJufEowYqDfjaITmwRMbl.seg4910research.tk,0,0.53
98,79,28,47,16,5.250947186036185,7,7,23,13.142857142857142,FAnyDpNwxFfteatDh1nCHPV,seg4910research,94,1,8252.FAnyDpNwxFfteatDh1nCHPV.pfDIhFSDwVPHW1mGpxC1g_g.9QnkYhgfkgk28ljQc7WuYpZ.4Y.seg4910research.tk,0,0.54
54,34,3,20,28,4.135888947251977,3,4,26,12.75,35626632646538386639353432,maliciousDomain,49,1,KnX2bu7.35626632646538386639353432.maliciousDomain.com,0,0.88
52,32,3,21,25,4.130271631761389,3,4,24,12.25,363438373633303662633235,maliciousDomain,47,1,QyqzG8h.363438373633303662633235.maliciousDomain.com,0,0.88
56,36,2,21,30,4.143062788556927,3,4,28,13.25,6532383862396538626361336137,maliciousDomain,51,1,rji89zV.6532383862396538626361336137.maliciousDomain.com,0,0.88
55,35,3,21,28,4.0214690313524555,3,4,27,13.0,838323430363432313264303264,maliciousDomain,50,1,e3MaWgm.838323430363432313264303264.maliciousDomain.com,0,0.88
107,88,32,46,20,5.562598150070137,9,9,15,11.0,seg4910research,seg4910research,103,1,5686.vKFOL3m75wD2d.qjn9euNGIMR4M.WP8bHO0ftslzM.nz3eviyGDAWMN.ibd0QUQrj8-yj.ow3LCHcKQYZjg.seg4910research.tk,0,0.54
78,58,4,18,53,3.710499623619357,3,4,50,18.75,36353130393931396636333063363761333937326461363766,maliciousDomain,73,1,16ViU2B.36353130393931396636333063363761333937326461363766.maliciousDomain.com,0,0.9
99,80,33,35,25,5.456235756570345,6,7,23,13.285714285714286,T2yYSrKfxSds8JS5O1AV6yl,seg4910research,95,1,34917.T2yYSrKfxSds8JS5O1AV6yl.NOL1fJnLO7oPI9il85v1zZu.ernLQzC62SV3XA7DBDVVmg7.WU.seg4910research.tk,0,0.54
65,45,5,19,37,4.185088151450579,4,5,32,12.2,61363138306663386261353731613032,maliciousDomain,60,1,hSF7vIE.61363138306663386261353731613032.3564.maliciousDomain.com,0,0.73
108,89,32,39,26,5.4208300944355425,11,9,15,11.11111111111111,seg4910research,seg4910research,104,1,28565.raSPDrszjrK3D.gmFBA9N03XfEy.dbAN-n4r1uP0a.ZFF2eD41JN8a6.OTX-V5g_OGwfx.m9CVS6b2EQi3O.seg4910research.tk,0,0.54
99,80,31,48,12,5.335284560095222,8,7,23,13.285714285714286,AwOTKSr3ltEiEAmJqIGqoBV,seg4910research,95,1,22727.AwOTKSr3ltEiEAmJqIGqoBV.qdLNoU6rgTK_9VgwprRAQgw.dbNAYpigKPeRJwheddfE_jm.Tk.seg4910research.tk,0,0.54
52,32,3,20,26,4.142868209300881,3,4,24,12.25,376630613032623832333231,maliciousDomain,47,1,0r7ygWO.376630613032623832333231.maliciousDomain.com,0,0.88
99,80,21,55,15,5.260436989042525,8,7,23,13.285714285714286,jr7osPbyphzzwVtdFkUaWPQ,seg4910research,95,1,73755.jr7osPbyphzzwVtdFkUaWPQ.r30zolSK4_VpkqcqeyezmFj.XqhFHjntVmwP-k60smMQzJJ.Rt.seg4910research.tk,0,0.54
54,34,4,20,27,4.290838427608625,3,4,26,12.75,33613865376638643039613231,maliciousDomain,49,1,fRHAh7m.33613865376638643039613231.maliciousDomain.com,0,0.88
99,80,25,43,23,5.228927741782285,8,7,23,13.285714285714286,-C9SBPRLqZaYQtGStFH3r8Y,seg4910research,95,1,29795.-C9SBPRLqZaYQtGStFH3r8Y.vgtw18H4xHA9dABpwh4psts.1kGws4pFjyA-r4B2aj4K3bU.fg.seg4910research.tk,0,0.54
55,35,6,18,28,4.326103349573609,3,4,27,13.0,566303238623461373465653131,maliciousDomain,50,1,RX8bDLS.566303238623461373465653131.maliciousDomain.com,0,0.86
64,44,6,18,37,4.169917713367374,3,4,36,15.25,313637626564373830316536306161333737,maliciousDomain,59,1,ZAEOW2g.313637626564373830316536306161333737.maliciousDomain.com,0,0.86
52,32,5,19,25,4.06469644841106,3,4,24,12.25,643536363465636366383735,maliciousDomain,47,1,L4wbNVT.643536363465636366383735.maliciousDomain.com,0,0.88
70,50,5,19,42,3.853658794467547,4,5,29,13.2,33633936393333396465653464336,maliciousDomain,65,1,fx6OQKN.33633936393333396465653464336.665386330323.maliciousDomain.com,0,0.69
99,80,31,38,22,5.390282978661448,8,7,23,13.285714285714286,KqFGk0IPRQtBbVs7IV7dX2T,seg4910research,95,1,16143.KqFGk0IPRQtBbVs7IV7dX2T.9OM8pi96c4_AY0u_RibXIbz.oo1TrzJKXb8dcgUwYSImpMI.R6.seg4910research.tk,0,0.54
108,89,37,44,18,5.429345692014657,9,9,15,11.11111111111111,seg4910research,seg4910research,104,1,21944.BKMC0_VU4L3QM.XqrR0OgS8cFbL.SXCQuNpmRAOIm.cSTXlJPeL2rr1.nDRnNzDvanq0I.ibh8udhkZsTkl.seg4910research.tk,0,0.54
100,81,33,40,21,5.513269689515113,6,7,23,13.428571428571429,RInab8vMWmzWlpQ6ASYOY0l,seg4910research,96,1,143762.RInab8vMWmzWlpQ6ASYOY0l.lZ5KDXzZMR7B0TULwDLaLTM.LvVsjsi2onre296ChhEd4Yc.Fi.seg4910research.tk,0,0.54
77,57,2,22,49,3.8158047844941363,4,5,46,14.6,6439363038316530333665633832353936333363353931,maliciousDomain,72,1,ej5pSgr.6439363038316530333665633832353936333363353931.33.maliciousDomain.com,0,0.67
60,40,2,21,34,4.006669454469438,3,4,32,14.25,31366332663639373037356161633462,maliciousDomain,55,1,a86Tmzx.31366332663639373037356161633462.maliciousDomain.com,0,0.88
99,80,34,42,15,5.316091282015523,8,7,23,13.285714285714286,OKjhPW-vOWbTAwZBCMc0y0v,seg4910research,95,1,54341.OKjhPW-vOWbTAwZBCMc0y0v.fBIUUCfjKJCVLCn0B4oCnUA.UwAvqrYP6WyW-lzqt6mirhW.cw.seg4910research.tk,0,0.54
